,OverallPoF
2996,1
2997,0
2998,0
2999,1
3000,1
3001,0
3002,1
3003,0
3004,1
3005,1
3006,0
3007,0
3008,1
3009,0
3010,0
3011,0
3012,0
3013,0
3014,1
3015,0
3016,0
3017,1
3018,0
3019,0
3020,0
3021,0
3022,0
3023,1
3024,1
3025,0
3026,1
3027,1
3028,0
3029,1
3030,1
3031,0
3032,1
3033,1
3034,0
3035,1
3036,1
3037,1
3038,1
3039,0
3040,1
3041,0
3042,1
3043,0
3044,0
3045,1
3046,0
3047,0
3048,1
3049,1
3050,0
3051,0
3052,1
3053,0
3054,1
3055,0
3056,0
3057,0
3058,0
3059,0
3060,1
3061,1
3062,1
3063,1
3064,1
3065,1
3066,0
3067,0
3068,1
3069,0
3070,0
3071,1
3072,0
3073,0
3074,0
3075,0
3076,1
3077,0
3078,1
3079,0
3080,0
3081,1
3082,1
3083,1
3084,1
3085,0
3086,0
3087,0
3088,1
3089,1
3090,0
3091,0
3092,1
3093,0
3094,1
3095,0
3096,0
3097,0
3098,1
3099,1
3100,0
3101,1
3102,0
3103,0
3104,1
3105,0
3106,1
3107,1
3108,1
3109,0
3110,1
3111,0
3112,1
3113,1
3114,1
3115,1
3116,1
3117,1
3118,1
3119,0
3120,0
3121,0
3122,1
3123,0
3124,1
3125,0
3126,1
3127,0
3128,0
3129,0
3130,0
3131,0
3132,0
3133,0
3134,0
3135,1
3136,1
3137,0
3138,0
3139,1
3140,1
3141,0
3142,1
3143,1
3144,0
3145,0
3146,1
3147,0
3148,1
3149,0
3150,0
3151,1
3152,0
3153,1
3154,1
3155,0
3156,1
3157,1
3158,0
3159,0
3160,0
3161,0
3162,0
3163,1
3164,1
3165,1
3166,1
3167,1
3168,1
3169,1
3170,1
3171,1
3172,0
3173,1
3174,0
3175,1
3176,0
3177,1
3178,0
3179,1
3180,1
3181,0
3182,0
3183,0
3184,1
3185,0
3186,0
3187,0
3188,1
3189,1
3190,0
3191,0
3192,1
3193,1
3194,1
3195,1
3196,1
3197,1
3198,0
3199,1
3200,0
3201,0
3202,1
3203,0
3204,1
3205,0
3206,0
3207,0
3208,1
3209,1
3210,1
3211,0
3212,0
3213,1
3214,1
3215,1
3216,0
3217,1
3218,1
3219,0
3220,0
3221,0
3222,1
3223,0
3224,0
3225,1
3226,1
3227,0
3228,1
3229,1
3230,0
3231,0
3232,1
3233,1
3234,0
3235,1
3236,1
3237,0
3238,1
3239,1
3240,1
3241,1
3242,1
3243,0
3244,0
3245,1
3246,0
3247,0
3248,1
3249,1
3250,1
3251,0
3252,1
3253,1
3254,1
3255,1
3256,1
3257,0
3258,0
3259,0
3260,1
3261,0
3262,1
3263,0
3264,0
3265,0
3266,0
3267,0
3268,1
3269,0
3270,0
3271,1
3272,1
3273,0
3274,0
3275,1
3276,0
3277,1
3278,1
3279,1
3280,0
3281,0
3282,1
3283,0
3284,0
3285,0
3286,0
3287,1
3288,0
3289,1
3290,0
3291,1
3292,0
3293,0
3294,0
3295,1
3296,1
3297,1
3298,1
3299,1
3300,1
3301,1
3302,0
3303,1
3304,1
3305,0
3306,1
3307,1
3308,1
3309,1
3310,1
3311,1
3312,1
3313,0
3314,1
3315,0
3316,0
3317,0
3318,1
3319,0
3320,0
3321,0
3322,0
3323,1
3324,1
3325,0
3326,1
3327,1
3328,0
3329,1
3330,0
3331,0
3332,1
3333,1
3334,1
3335,0
3336,0
3337,0
3338,0
3339,1
3340,1
3341,0
3342,1
3343,1
3344,1
3345,0
3346,1
3347,1
3348,1
3349,0
3350,1
3351,0
3352,1
3353,1
3354,0
3355,0
3356,1
3357,0
3358,1
3359,1
3360,1
3361,1
3362,0
3363,0
3364,1
3365,1
3366,1
3367,0
3368,1
3369,0
3370,1
3371,0
3372,1
3373,1
3374,0
3375,1
3376,1
3377,1
3378,1
3379,1
3380,1
3381,1
3382,0
3383,0
3384,1
3385,1
3386,1
3387,0
3388,0
3389,1
3390,0
3391,0
3392,0
3393,0
3394,0
3395,1
3396,1
3397,0
3398,0
3399,1
3400,1
3401,0
3402,1
3403,1
3404,0
3405,1
3406,0
3407,0
3408,1
3409,1
3410,1
3411,1
3412,0
3413,1
3414,0
3415,0
3416,0
3417,1
3418,1
3419,1
3420,0
3421,1
3422,0
3423,0
3424,0
3425,0
3426,0
3427,0
3428,1
3429,0
3430,1
3431,0
3432,0
3433,0
3434,0
3435,0
3436,0
3437,0
3438,0
3439,0
3440,0
3441,1
3442,0
3443,1
3444,0
3445,0
3446,0
3447,0
3448,0
3449,1
3450,1
3451,1
3452,1
3453,1
3454,1
3455,0
3456,1
3457,0
3458,1
3459,0
3460,0
3461,0
3462,0
3463,1
3464,1
3465,1
3466,1
3467,1
3468,0
3469,0
3470,0
3471,1
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,1
3479,0
3480,1
3481,0
3482,1
3483,1
3484,1
3485,0
3486,0
3487,0
3488,1
3489,1
3490,1
3491,0
3492,0
3493,1
3494,1
3495,0
3496,0
3497,0
3498,1
3499,1
3500,1
3501,0
3502,0
3503,1
3504,1
3505,1
3506,1
3507,0
3508,1
3509,1
3510,1
3511,1
3512,1
3513,1
3514,1
3515,0
3516,0
3517,0
3518,1
3519,0
3520,0
3521,1
3522,0
3523,0
3524,0
3525,0
3526,1
3527,0
3528,0
3529,0
3530,1
3531,0
3532,1
3533,1
3534,0
3535,1
3536,1
3537,1
3538,1
3539,0
3540,1
3541,0
3542,1
3543,1
3544,0
3545,1
3546,1
3547,1
3548,0
3549,0
3550,1
3551,0
3552,0
3553,0
3554,1
3555,1
3556,1
3557,0
3558,0
3559,1
3560,0
3561,1
3562,1
3563,0
3564,0
3565,1
3566,1
3567,1
3568,1
3569,1
3570,0
3571,0
3572,0
3573,0
3574,0
3575,1
3576,0
3577,0
3578,0
3579,1
3580,1
3581,1
3582,0
3583,0
3584,1
3585,0
3586,0
3587,0
3588,1
3589,0
3590,1
3591,0
3592,1
3593,0
3594,1
3595,1
3596,1
3597,1
3598,1
3599,0
3600,0
3601,1
3602,0
3603,1
3604,0
3605,0
3606,0
3607,0
3608,0
3609,1
3610,0
3611,1
3612,1
3613,0
3614,1
3615,1
3616,0
3617,1
3618,0
3619,1
3620,1
3621,1
3622,0
3623,0
3624,1
3625,1
3626,1
3627,0
3628,0
3629,1
3630,0
3631,1
3632,1
3633,0
3634,0
3635,0
3636,0
3637,1
3638,1
3639,0
3640,1
3641,1
3642,1
3643,1
3644,1
3645,1
3646,0
3647,1
3648,1
3649,1
3650,0
3651,1
3652,1
3653,1
3654,0
3655,1
3656,0
3657,1
3658,1
3659,0
3660,1
3661,0
3662,0
3663,1
3664,0
3665,1
3666,1
3667,0
3668,0
3669,1
3670,0
3671,1
3672,0
3673,0
3674,1
3675,1
3676,1
3677,1
3678,1
3679,0
3680,0
3681,1
3682,1
3683,0
3684,1
3685,1
3686,1
3687,0
3688,0
3689,1
3690,1
3691,1
3692,0
3693,1
3694,0
3695,1
3696,1
3697,1
3698,0
3699,0
3700,1
3701,1
3702,0
3703,1
3704,0
3705,0
3706,0
3707,0
3708,1
3709,0
3710,1
3711,0
3712,0
3713,0
3714,1
3715,0
3716,1
3717,1
3718,0
3719,1
3720,0
3721,1
3722,1
3723,1
3724,1
3725,0
3726,0
3727,1
3728,0
3729,0
3730,1
3731,1
3732,0
3733,0
3734,1
3735,0
3736,0
3737,0
3738,1
3739,1
3740,1
3741,1
3742,1
3743,1
3744,0
3745,0
3746,0
3747,1
3748,1
3749,1
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,0
3757,0
3758,0
3759,0
3760,1
3761,0
3762,0
3763,1
3764,0
3765,1
3766,0
3767,0
3768,1
3769,1
3770,1
3771,1
3772,0
3773,0
3774,0
3775,0
3776,0
3777,1
3778,1
3779,0
3780,1
3781,0
3782,0
3783,1
3784,1
3785,0
3786,1
3787,0
3788,0
3789,0
3790,0
3791,1
3792,0
3793,0
3794,0
3795,1
3796,1
3797,0
3798,1
3799,0
3800,0
3801,0
3802,1
3803,0
3804,1
3805,1
3806,0
3807,0
3808,0
3809,1
3810,1
3811,1
3812,1
3813,0
3814,0
3815,0
3816,1
3817,1
3818,1
3819,0
3820,1
3821,0
3822,1
3823,1
3824,1
3825,1
3826,1
3827,1
3828,0
3829,0
3830,1
3831,1
3832,0
3833,0
3834,1
3835,0
3836,0
3837,0
3838,0
3839,1
3840,0
3841,1
3842,0
3843,0
3844,1
3845,1
3846,0
3847,1
3848,0
3849,1
3850,0
3851,0
3852,1
3853,0
3854,1
3855,1
3856,1
3857,1
3858,0
3859,1
3860,0
3861,0
3862,0
3863,0
3864,1
3865,0
3866,1
3867,0
3868,0
3869,1
3870,1
3871,1
3872,1
3873,0
3874,1
3875,1
3876,1
3877,0
3878,0
3879,0
3880,0
3881,1
3882,1
3883,1
3884,1
3885,1
3886,1
3887,1
3888,0
3889,1
3890,1
3891,1
3892,0
3893,1
3894,1
3895,0
3896,0
3897,0
3898,1
3899,1
3900,0
3901,0
3902,1
3903,0
3904,1
3905,1
3906,1
3907,0
3908,1
3909,0
3910,0
3911,0
3912,1
3913,1
3914,0
3915,0
3916,0
3917,1
3918,1
3919,1
3920,1
3921,1
3922,0
3923,0
3924,1
3925,1
3926,0
3927,1
3928,1
3929,1
3930,0
3931,1
3932,1
3933,1
3934,0
3935,0
3936,0
3937,1
3938,0
3939,0
3940,0
3941,0
3942,1
3943,0
3944,0
3945,0
3946,1
3947,0
3948,0
3949,1
3950,1
3951,0
3952,1
3953,1
3954,0
3955,1
3956,0
3957,1
3958,0
3959,1
3960,1
3961,1
3962,0
3963,1
3964,1
3965,0
3966,1
3967,1
3968,0
3969,0
3970,1
3971,1
3972,1
3973,1
3974,0
3975,0
3976,0
3977,1
3978,1
3979,0
3980,0
3981,0
3982,0
3983,1
3984,0
3985,0
3986,1
3987,0
3988,0
3989,0
3990,1
3991,1
3992,0
3993,1
3994,0
3995,0
3996,1
3997,1
3998,1
3999,1
4000,0
4001,1
4002,1
4003,1
4004,1
4005,1
4006,1
4007,0
4008,1
4009,1
4010,0
4011,0
4012,1
4013,1
4014,1
4015,0
4016,1
4017,1
4018,0
4019,0
4020,0
4021,1
4022,1
4023,1
4024,0
4025,0
4026,1
4027,1
4028,1
4029,1
4030,0
4031,0
4032,1
4033,0
4034,1
4035,0
4036,1
4037,1
4038,1
4039,1
4040,0
4041,0
4042,0
4043,1
4044,0
4045,0
4046,1
4047,0
4048,0
4049,1
4050,1
4051,1
4052,0
4053,0
4054,1
4055,1
4056,0
4057,0
4058,1
4059,1
4060,1
4061,1
4062,1
4063,1
4064,0
4065,1
4066,1
4067,1
4068,0
4069,0
4070,1
4071,0
4072,0
4073,1
4074,0
4075,1
4076,1
4077,0
4078,1
4079,0
4080,1
4081,1
4082,1
4083,1
4084,1
4085,1
4086,0
4087,1
4088,1
4089,1
4090,0
4091,0
4092,0
4093,0
4094,0
4095,1
4096,1
4097,0
4098,0
4099,0
4100,1
4101,0
4102,1
4103,0
4104,1
4105,0
4106,1
4107,1
4108,1
4109,1
4110,1
4111,0
4112,0
4113,1
4114,0
4115,1
4116,0
4117,1
4118,0
4119,0
4120,1
4121,0
4122,1
4123,0
4124,0
4125,0
4126,0
4127,1
4128,1
4129,1
4130,0
4131,0
4132,0
4133,1
4134,0
4135,0
4136,1
4137,1
4138,1
4139,0
4140,1
4141,0
4142,1
4143,1
4144,1
4145,1
4146,0
4147,1
4148,1
4149,0
4150,1
4151,0
4152,0
4153,1
4154,1
4155,1
4156,1
4157,0
4158,0
4159,1
4160,0
4161,1
4162,0
4163,0
4164,0
4165,1
4166,0
4167,1
4168,1
4169,1
4170,0
4171,0
4172,1
4173,1
4174,1
4175,0
4176,1
4177,1
4178,1
4179,1
4180,0
4181,0
4182,0
4183,1
4184,0
4185,1
4186,1
4187,0
4188,0
4189,0
4190,1
4191,0
4192,1
4193,0
4194,1
4195,1
4196,0
4197,1
4198,1
4199,1
4200,1
4201,1
4202,0
4203,0
4204,0
4205,0
4206,1
4207,1
4208,1
4209,0
4210,1
4211,1
4212,1
4213,0
4214,1
4215,0
4216,1
4217,0
4218,0
4219,0
4220,0
4221,1
4222,1
4223,1
4224,1
4225,0
4226,0
4227,1
4228,1
4229,1
4230,0
4231,0
4232,1
4233,1
4234,1
4235,0
4236,0
4237,0
4238,0
4239,1
4240,1
4241,1
4242,1
4243,0
4244,1
4245,1
4246,1
4247,0
4248,1
4249,0
4250,1
4251,1
4252,0
4253,1
4254,0
4255,1
4256,1
4257,0
4258,1
4259,0
4260,1
4261,0
4262,0
4263,1
4264,0
4265,1
4266,0
4267,1
4268,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,1
4277,1
4278,1
4279,0
4280,0
4281,1
4282,1
4283,0
4284,0
4285,1
4286,1
4287,0
4288,0
4289,1
4290,1
4291,1
4292,1
4293,1
4294,1
4295,1
4296,0
4297,0
4298,0
4299,0
4300,1
4301,0
4302,0
4303,0
4304,1
4305,1
4306,0
4307,1
4308,0
4309,0
4310,0
4311,0
4312,0
4313,1
4314,0
4315,1
4316,1
4317,0
4318,1
4319,1
4320,0
4321,1
4322,1
4323,1
4324,0
4325,1
4326,1
4327,0
4328,0
4329,0
4330,1
4331,0
4332,1
4333,0
4334,0
4335,0
4336,1
4337,1
4338,1
4339,0
4340,1
4341,1
4342,1
4343,0
4344,0
4345,0
4346,0
4347,0
4348,1
4349,1
4350,1
4351,0
4352,0
4353,1
4354,1
4355,1
4356,1
4357,1
4358,0
4359,1
4360,1
4361,1
4362,1
4363,0
4364,1
4365,1
4366,0
4367,1
4368,1
4369,1
4370,0
4371,0
4372,0
4373,0
4374,0
4375,1
4376,0
4377,0
4378,1
4379,1
4380,0
4381,0
4382,1
4383,0
4384,1
4385,0
4386,0
4387,0
4388,0
4389,0
4390,0
4391,1
4392,0
4393,1
4394,1
4395,0
4396,1
4397,1
4398,1
4399,1
4400,1
4401,1
4402,0
4403,1
4404,1
4405,0
4406,0
4407,0
4408,1
4409,1
4410,1
4411,0
4412,1
4413,0
4414,0
4415,1
4416,1
4417,1
4418,1
4419,1
4420,1
4421,1
4422,1
4423,0
4424,0
4425,1
4426,1
4427,1
4428,0
4429,0
4430,0
4431,1
4432,0
4433,1
4434,0
4435,1
4436,1
4437,1
4438,1
4439,0
4440,1
4441,1
4442,1
4443,0
4444,1
4445,1
4446,0
4447,1
4448,1
4449,1
4450,1
4451,0
4452,0
4453,1
4454,1
4455,0
4456,1
4457,1
4458,0
4459,1
4460,1
4461,1
4462,0
4463,0
4464,1
4465,1
4466,1
4467,1
4468,0
4469,0
4470,1
4471,1
4472,0
4473,1
4474,0
4475,1
4476,1
4477,0
4478,1
4479,0
4480,0
4481,1
4482,0
4483,1
4484,0
4485,1
4486,1
4487,1
4488,1
4489,0
4490,0
4491,0
4492,1
4493,0
4494,0
4495,0
4496,1
4497,0
4498,0
4499,0
4500,1
4501,1
4502,0
4503,1
4504,0
4505,0
4506,1
4507,1
4508,1
4509,1
4510,0
4511,0
4512,1
4513,1
4514,1
4515,0
4516,1
4517,0
4518,1
4519,0
4520,1
4521,1
4522,0
4523,1
4524,1
4525,0
4526,1
4527,1
4528,0
4529,1
4530,1
4531,1
4532,1
4533,1
4534,0
4535,1
4536,1
4537,0
4538,0
4539,1
4540,0
4541,0
4542,0
4543,0
4544,0
4545,0
4546,1
4547,0
4548,0
4549,1
4550,0
4551,1
4552,0
4553,0
4554,1
4555,1
4556,1
4557,0
4558,1
4559,0
4560,1
4561,1
4562,1
4563,1
4564,0
4565,1
4566,1
4567,0
4568,1
4569,1
4570,1
4571,1
4572,1
4573,0
4574,1
4575,0
4576,0
4577,0
4578,1
4579,1
4580,0
4581,1
4582,1
4583,1
4584,1
4585,1
4586,0
4587,0
4588,1
4589,0
4590,0
4591,0
4592,1
4593,0
4594,1
4595,0
4596,0
4597,1
4598,0
4599,0
4600,0
4601,1
4602,0
4603,0
4604,0
4605,1
4606,0
4607,0
4608,1
4609,0
4610,0
4611,0
4612,1
4613,1
4614,0
4615,0
4616,1
4617,0
4618,1
4619,0
4620,1
4621,0
4622,0
4623,1
4624,0
4625,0
4626,1
4627,0
4628,0
4629,0
4630,1
4631,1
4632,1
4633,0
4634,0
4635,1
4636,0
4637,1
4638,0
4639,0
4640,1
4641,1
4642,1
4643,0
4644,1
4645,1
4646,0
4647,1
4648,1
4649,0
4650,1
4651,0
4652,1
4653,0
4654,0
4655,1
4656,1
4657,0
4658,1
4659,0
4660,1
4661,1
4662,1
4663,1
4664,1
4665,0
4666,0
4667,1
4668,0
4669,1
4670,1
4671,0
4672,1
4673,0
4674,0
4675,0
4676,0
4677,0
4678,0
4679,1
4680,1
4681,1
4682,1
4683,1
4684,0
4685,1
4686,0
4687,0
4688,1
4689,1
4690,1
4691,0
4692,1
4693,1
4694,1
4695,0
4696,1
4697,1
4698,1
4699,0
4700,1
4701,0
4702,1
4703,0
4704,0
4705,0
4706,0
4707,0
4708,0
4709,1
4710,0
4711,1
4712,0
4713,1
4714,1
4715,0
4716,1
4717,0
4718,0
4719,0
4720,1
4721,1
4722,1
4723,1
4724,1
4725,0
4726,0
4727,0
4728,1
4729,1
4730,0
4731,1
4732,1
4733,0
4734,1
4735,0
4736,0
4737,0
4738,1
4739,0
4740,0
4741,0
4742,1
4743,0
4744,0
4745,0
4746,1
4747,1
4748,0
4749,1
4750,0
4751,0
4752,1
4753,0
4754,1
4755,0
4756,0
4757,0
4758,0
4759,0
4760,1
4761,0
4762,1
4763,0
4764,1
4765,0
4766,1
4767,0
4768,1
4769,0
4770,0
4771,1
4772,1
4773,1
4774,0
4775,1
4776,1
4777,0
4778,0
4779,0
4780,1
4781,0
4782,1
4783,1
4784,0
4785,0
4786,1
4787,1
4788,1
4789,0
4790,0
4791,0
4792,1
4793,1
4794,1
4795,1
4796,1
4797,1
4798,1
4799,1
4800,0
4801,0
4802,0
4803,0
4804,1
4805,1
4806,1
4807,0
4808,1
4809,0
4810,0
4811,1
4812,1
4813,1
4814,0
4815,1
4816,0
4817,1
4818,1
4819,1
4820,1
4821,1
4822,1
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,1
4830,0
4831,1
4832,1
4833,0
4834,0
4835,1
4836,0
4837,1
4838,0
4839,0
4840,1
4841,0
4842,1
4843,1
4844,1
4845,0
4846,1
4847,1
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,1
4855,0
4856,0
4857,0
4858,0
4859,0
4860,1
4861,0
4862,1
4863,0
4864,0
4865,1
4866,1
4867,1
4868,1
4869,1
4870,0
4871,0
4872,1
4873,0
4874,1
4875,1
4876,0
4877,1
4878,1
4879,1
4880,0
4881,0
4882,1
4883,1
4884,0
4885,0
4886,0
4887,1
4888,1
4889,0
4890,1
4891,0
4892,0
4893,1
4894,1
4895,1
4896,0
4897,1
4898,1
4899,0
4900,0
4901,1
4902,1
4903,0
4904,0
4905,0
4906,0
4907,1
4908,0
4909,0
4910,0
4911,1
4912,1
4913,0
4914,1
4915,1
4916,1
4917,0
4918,1
4919,1
4920,1
4921,0
4922,1
4923,1
4924,0
4925,1
4926,1
4927,1
4928,1
4929,0
4930,0
4931,1
4932,1
4933,0
4934,0
4935,1
4936,1
4937,1
4938,1
4939,0
4940,0
4941,1
4942,1
4943,0
4944,1
4945,1
4946,0
4947,1
4948,1
4949,0
4950,1
4951,0
4952,0
4953,0
4954,1
4955,0
4956,1
4957,1
4958,0
4959,0
4960,0
4961,0
4962,0
4963,0
4964,1
4965,1
4966,1
4967,0
4968,1
4969,1
4970,1
4971,0
4972,1
4973,0
4974,1
4975,0
4976,0
4977,1
4978,1
4979,0
4980,0
4981,0
4982,1
4983,1
4984,1
4985,1
4986,1
4987,1
4988,0
4989,0
4990,0
4991,1
4992,0
4993,0
4994,1
4995,0
4996,0
4997,1
4998,1
4999,1
5000,0
5001,0
5002,0
5003,1
5004,1
5005,0
5006,1
5007,0
5008,1
5009,0
5010,1
5011,0
5012,1
5013,1
5014,1
5015,0
5016,1
5017,0
5018,0
5019,0
5020,0
5021,1
5022,1
5023,1
5024,1
5025,1
5026,0
5027,0
5028,0
5029,1
5030,0
5031,0
5032,1
5033,0
5034,1
5035,0
5036,0
5037,1
5038,0
5039,0
5040,0
5041,1
5042,1
5043,1
5044,1
5045,0
5046,1
5047,0
5048,0
5049,0
5050,0
5051,0
5052,1
5053,1
5054,0
5055,1
5056,1
5057,0
5058,1
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,0
5075,1
5076,1
5077,1
5078,1
5079,0
5080,0
5081,1
5082,0
5083,0
5084,1
5085,1
5086,0
5087,1
5088,0
5089,1
5090,0
5091,1
5092,0
5093,1
5094,0
5095,1
5096,1
5097,0
5098,0
5099,1
5100,1
5101,1
5102,0
5103,1
5104,1
5105,1
5106,0
5107,0
5108,0
5109,1
5110,1
5111,0
5112,0
5113,0
5114,1
5115,1
5116,0
5117,0
5118,0
5119,0
5120,0
5121,0
5122,0
5123,1
5124,1
5125,1
5126,1
5127,0
5128,1
5129,1
5130,1
5131,1
5132,0
5133,1
5134,1
5135,1
5136,1
5137,0
5138,0
5139,1
5140,0
5141,1
5142,1
5143,0
5144,0
5145,0
5146,1
5147,1
5148,0
5149,0
5150,0
5151,1
5152,0
5153,1
5154,1
5155,0
5156,1
5157,1
5158,1
5159,1
5160,1
5161,0
5162,1
5163,1
5164,0
5165,0
5166,1
5167,0
5168,0
5169,0
5170,0
5171,1
5172,0
5173,1
5174,1
5175,0
5176,1
5177,1
5178,1
5179,0
5180,0
5181,1
5182,0
5183,0
5184,1
5185,1
5186,0
5187,1
5188,0
5189,0
5190,0
5191,0
5192,1
5193,0
5194,0
5195,0
5196,1
5197,0
5198,0
5199,0
5200,1
5201,0
5202,0
5203,1
5204,0
5205,0
5206,1
5207,0
5208,0
5209,0
5210,1
5211,0
5212,0
5213,0
5214,1
5215,1
5216,0
5217,1
5218,0
5219,0
5220,1
5221,1
5222,0
5223,0
5224,0
5225,1
5226,0
5227,1
5228,1
5229,1
5230,0
5231,1
5232,0
5233,1
5234,1
5235,1
5236,1
5237,1
5238,1
5239,0
5240,1
5241,1
5242,0
5243,0
5244,1
5245,1
5246,1
5247,1
5248,1
5249,0
5250,1
5251,1
5252,1
5253,0
5254,0
5255,1
5256,0
5257,1
5258,0
5259,1
5260,1
5261,1
5262,1
5263,1
5264,0
5265,1
5266,1
5267,0
5268,0
5269,0
5270,0
5271,1
5272,1
5273,0
5274,1
5275,0
5276,0
5277,0
5278,0
5279,1
5280,1
5281,0
5282,1
5283,0
5284,1
5285,1
5286,1
5287,0
5288,1
5289,1
5290,0
5291,1
5292,0
5293,0
5294,0
5295,1
5296,1
5297,0
5298,0
5299,0
5300,1
5301,1
5302,0
5303,1
5304,1
5305,1
5306,1
5307,0
5308,1
5309,0
5310,1
5311,0
5312,1
5313,0
5314,1
5315,0
5316,0
5317,1
5318,0
5319,0
5320,1
5321,0
5322,1
5323,0
5324,1
5325,0
5326,1
5327,1
5328,1
5329,1
5330,1
5331,0
5332,1
5333,1
5334,1
5335,1
5336,0
5337,0
5338,0
5339,1
5340,0
5341,1
5342,0
5343,0
5344,0
5345,1
5346,1
5347,0
5348,1
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,1
5356,0
5357,0
5358,0
5359,0
5360,1
5361,0
5362,1
5363,0
5364,1
5365,0
5366,0
5367,1
5368,1
5369,1
5370,1
5371,0
5372,1
5373,0
5374,1
5375,1
5376,1
5377,1
5378,1
5379,1
5380,0
5381,1
5382,0
5383,1
5384,0
5385,1
5386,0
5387,1
5388,1
5389,0
5390,0
5391,1
5392,1
5393,1
5394,0
5395,1
5396,0
5397,1
5398,0
5399,1
5400,1
5401,1
5402,0
5403,1
5404,1
5405,0
5406,0
5407,0
5408,0
5409,1
5410,0
5411,1
5412,0
5413,1
5414,0
5415,1
5416,1
5417,0
5418,0
5419,0
5420,0
5421,1
5422,0
5423,0
5424,1
5425,1
5426,0
5427,0
5428,1
5429,0
5430,0
5431,1
5432,0
5433,0
5434,1
5435,1
5436,0
5437,0
5438,1
5439,1
5440,0
5441,1
5442,0
5443,1
5444,0
5445,1
5446,1
5447,0
5448,0
5449,1
5450,0
5451,1
5452,0
5453,1
5454,1
5455,0
5456,0
5457,0
5458,1
5459,0
5460,0
5461,0
5462,1
5463,0
5464,1
5465,1
5466,0
5467,0
5468,0
5469,0
5470,0
5471,1
5472,1
5473,0
5474,1
5475,0
5476,1
5477,1
5478,1
5479,0
5480,0
5481,1
5482,1
5483,0
5484,1
5485,0
5486,0
5487,1
5488,0
5489,1
5490,0
5491,1
5492,0
5493,1
5494,0
5495,0
5496,1
5497,1
5498,1
5499,0
5500,0
5501,1
5502,1
5503,1
5504,1
5505,1
5506,0
5507,1
5508,1
5509,0
5510,1
5511,0
5512,0
5513,0
5514,1
5515,1
5516,1
5517,0
5518,1
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,1
5526,1
5527,0
5528,0
5529,0
5530,1
5531,0
5532,0
5533,1
5534,1
5535,1
5536,1
5537,0
5538,1
5539,0
5540,1
5541,0
5542,0
5543,0
5544,1
5545,1
5546,1
5547,1
5548,1
5549,0
5550,0
5551,1
5552,0
5553,0
5554,0
5555,1
5556,1
5557,0
5558,0
5559,1
5560,1
5561,1
5562,1
5563,0
5564,0
5565,0
5566,1
5567,1
5568,0
5569,0
5570,1
5571,1
5572,0
5573,0
5574,0
5575,1
5576,0
5577,1
5578,0
5579,0
5580,0
5581,0
5582,1
5583,0
5584,1
5585,1
5586,1
5587,0
5588,1
5589,1
5590,0
5591,0
5592,1
5593,0
5594,0
5595,0
5596,1
5597,0
5598,1
5599,0
5600,1
5601,0
5602,0
5603,0
5604,1
5605,0
5606,0
5607,1
5608,0
5609,0
5610,1
5611,0
5612,1
5613,1
5614,0
5615,1
5616,0
5617,0
5618,0
5619,1
5620,1
5621,1
5622,1
5623,1
5624,0
5625,1
5626,1
5627,1
5628,1
5629,0
5630,0
5631,0
5632,1
5633,1
5634,0
5635,1
5636,0
5637,1
5638,1
5639,1
5640,0
5641,1
5642,0
5643,1
5644,0
5645,0
5646,1
5647,1
5648,1
5649,1
5650,1
5651,0
5652,0
5653,0
5654,1
5655,1
5656,0
5657,1
5658,0
5659,0
5660,1
5661,0
5662,0
5663,0
5664,1
5665,0
5666,0
5667,1
5668,0
5669,0
5670,0
5671,1
5672,0
5673,0
5674,1
5675,1
5676,1
5677,1
5678,0
5679,0
5680,0
5681,0
5682,0
5683,0
5684,0
5685,0
5686,0
5687,0
5688,0
5689,0
5690,1
5691,0
5692,0
5693,1
5694,0
5695,0
5696,1
5697,0
5698,0
5699,1
5700,0
5701,1
5702,0
5703,1
5704,1
5705,0
5706,1
5707,0
5708,0
5709,1
5710,1
5711,1
5712,0
5713,0
5714,1
5715,0
5716,1
5717,0
5718,1
5719,1
5720,0
5721,0
5722,1
5723,0
5724,0
5725,0
5726,1
5727,0
5728,1
5729,1
5730,0
5731,1
5732,1
5733,1
5734,1
5735,0
5736,1
5737,0
5738,0
5739,0
5740,0
5741,0
5742,0
5743,0
5744,0
5745,1
5746,0
5747,1
5748,1
5749,1
5750,1
5751,1
5752,1
5753,0
5754,1
5755,0
5756,1
5757,1
5758,0
5759,1
5760,0
5761,0
5762,0
5763,0
5764,1
5765,1
5766,1
5767,0
5768,1
5769,0
5770,0
5771,0
5772,1
5773,0
5774,1
5775,1
5776,0
5777,0
5778,1
5779,0
5780,0
5781,1
5782,0
5783,1
5784,1
5785,1
5786,0
5787,0
5788,1
5789,1
5790,0
5791,1
5792,0
5793,1
